path,class,source,split
E:\Lavindu\HCI\SignAlphaSet\K\K_237.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_285.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_right_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_712.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_208.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_970.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_105.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_110.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_top_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_152.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_505.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_706.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_326.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_393.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_905.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_953.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_891.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_634.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_left_seg_5_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_66.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_409.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_922.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_807.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_334.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_67.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_388.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_493.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_233.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_523.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_820.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_675.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_883.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_left_seg_4_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_594.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_bot_seg_2_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_934.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_538.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_858.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_76.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_left_seg_5_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_252.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_23.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_924.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_430.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_460.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_958.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_dif_seg_5_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_692.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_813.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_433.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_515.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_412.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_266.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_230.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_30.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_646.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_227.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_775.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_58.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_982.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_276.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_669.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_894.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_873.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_35.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_362.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_789.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_459.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_208.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_285.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_280.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_514.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_850.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_32.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_494.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_759.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_973.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_755.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_735.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_left_seg_2_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_236.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_694.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_482.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_444.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_98.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_782.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_868.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_629.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_296.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_676.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_1.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_2.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_727.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_192.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_955.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_682.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_671.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_969.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_468.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_467.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_846.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_579.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_360.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_left_seg_2_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_496.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_567.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_867.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_220.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_742.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_329.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_bot_seg_1_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_667.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_724.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_456.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_864.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_696.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_713.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_33.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_857.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_995.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_729.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_384.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_682.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_49.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_53.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_737.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_442.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_352.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_790.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_974.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_663.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_668.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_bot_seg_4_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_374.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_459.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_466.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_321.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_top_seg_1_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_327.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_545.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_432.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_575.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_696.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_417.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_right_seg_5_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_838.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_dif_seg_4_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\asl_dataset\k\hand1_k_top_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_678.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_144.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_814.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_68.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_109.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_978.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_636.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_6.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_711.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_618.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_836.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_197.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_338.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_749.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_875.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_263.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_570.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_151.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_585.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_273.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_709.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_772.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_305.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_486.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_534.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_780.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_93.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_184.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_116.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_605.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_336.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_767.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_876.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_637.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_741.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_534.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_900.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_618.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_892.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_132.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_284.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_451.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_882.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_456.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand4_k_bot_seg_5_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_123.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_535.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_963.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_611.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_904.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_822.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_775.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_550.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_80.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_876.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_279.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_815.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_439.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_475.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_727.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_450.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_569.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_244.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_544.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_bot_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_235.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_429.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_156.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand5_k_bot_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_260.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_541.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_44.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_786.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_810.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_167.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_89.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_401.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_112.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_346.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_508.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_832.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_995.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_982.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_28.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_243.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_62.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_730.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_549.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_214.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_117.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_625.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_959.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_129.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_797.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_529.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_45.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_425.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_right_seg_2_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_315.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand5_k_bot_seg_2_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_639.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_366.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand5_k_dif_seg_4_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_680.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_574.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_339.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_908.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_604.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_269.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_824.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_977.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\k\hand2_k_top_seg_3_cropped.jpeg,K,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\K\K_172.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_525.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_771.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_117.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_511.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_264.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_959.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_292.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_562.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_791.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_715.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_215.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_532.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_396.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_312.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_518.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_673.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_184.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_215.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_363.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\K\K_873.jpg,K,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_680.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_421.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_267.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_656.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_870.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_240.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_946.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_343.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_651.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_769.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_956.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_560.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_432.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_299.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_632.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_533.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\asl_dataset\l\hand1_l_top_seg_4_cropped.jpeg,L,asl_dataset,train
E:\Lavindu\HCI\asl_dataset\l\hand1_l_right_seg_4_cropped.jpeg,L,asl_dataset,train
E:\Lavindu\HCI\SignAlphaSet\L\L_565.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_914.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_4.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_890.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_381.jpg,L,SignAlphaSet,train
E:\Lavindu\HCI\SignAlphaSet\L\L_984.jpg,L,SignAlphaSet,train
